WantCollege_W1,ExpectCollege_W1,DaysMarijuanaPast12M_W4,Sex_Female,Trouble Paying Attention,ReligiosityIndex_W1,Age_FirstMarijuana,PeerCig_Count,PeerWeed_Count,peer_alcohol_count,Fight_Serious,InjuredSomeone,DroveWithoutPermission,WeaponUse_Threat,SoldDrugs,GroupFight,PublicRowdy,LiedToParents,Age_FirstDrinkNoAdults_rev_Z,DrinkFrequency_Past12mo_Z,DrinksPerOccasion_Past12mo_Z,Age_StartedSmoking_rev_Z,BluesInspiteOfHelp,LessThanOthers,Unhappy,Lonely,UnfriendlyPeople,HardToStart,NotWorthLiving,FriendsRespect_Sex,Rev_FeelGuilty_Sex,Rev_UpsetMother_Sex,SexAttitudes_Index,GPA_Index,ParentalWarmth_Index,ParentalSupervision_Index,BuildingType,BuildingCondition,NeighborhoodType,StreetCondition,BoredImpatient,SuicidalIdeation,SuicideAttempts,SchoolBehavior_Index,SES_Index,NightAway_W1,Moodiness_W1,HangoutFriends_W1,HoursTV_W1,HoursGames_W1,PhysicalFight_W1,Jumped_W1
5.0,5.0,2.0,1,3.0,-0.0316845046201642,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6431696056225867,-0.6263417077795361,-0.4890348483444643,0.3071439300954472,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0604508580238605,,5.0,0.4285714285714285,1.0,2.0,3.0,2.0,0.0,0.0,,4.198936801185576,-0.9376527894080648,0.0,0.0,3.0,6.0,3.0,0.0,0.0
5.0,3.0,6.0,0,0.0,-0.6588722940964432,10.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,-0.2541588653034272,-0.6263417077795361,-0.4890348483444643,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,1.0151672172508384,2.25,4.5,0.2857142857142857,1.0,1.0,3.0,2.0,0.0,0.0,,-0.113212381377002,0.7564570380598775,1.0,3.0,2.0,8.0,10.0,2.0,0.0
4.0,3.0,0.0,0,1.0,-0.0316845046201642,14.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.2541588653034272,1.4059398133265433,-0.2000511884409751,,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,-0.2024275105961055,1.5,5.0,0.2857142857142857,,2.0,3.0,3.0,0.0,0.0,,0.4234743567996227,-0.9029559915135222,0.0,1.0,2.0,36.0,15.0,2.0,1.0
5.0,4.0,0.0,0,1.0,-0.1940532933094384,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,-0.2541588653034272,0.7285126396245167,-0.3445430183927198,,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.3359325588194791,2.333333333333333,5.0,0.1428571428571428,1.0,1.0,1.0,,0.0,0.0,,0.5571633686474946,0.0228846563324931,0.0,1.0,2.0,14.0,3.0,0.0,0.0
5.0,4.0,0.0,0,1.0,-0.0316845046201642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.303768881481563,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.6086723240738545,3.5,5.0,0.4285714285714285,1.0,1.0,1.0,,0.0,0.0,,-0.1125771758692487,0.0091636543971768,0.0,1.0,3.0,30.0,10.0,0.0,0.0
5.0,5.0,0.0,0,2.0,,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,0.0510854659224902,-0.633526678296209,,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,4.0,0.2994784636759341,1.75,4.75,0.2857142857142857,5.0,1.0,3.0,2.0,0.0,0.0,,0.0372454131634444,1.109505270156092,0.0,2.0,2.0,30.0,20.0,0.0,0.0
2.0,1.0,5.0,1,3.0,-0.5187908706879867,13.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,3.0,0.1348518750157323,2.08336698702857,0.522407961317748,-0.1088402651613392,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,0.9602627802185484,1.75,4.5,0.0,1.0,4.0,2.0,2.0,0.0,0.0,,1.0575977635929292,-1.1490958162831304,1.0,1.0,3.0,7.0,0.0,2.0,0.0
5.0,5.0,0.0,1,2.0,0.2707657074775663,14.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9128733556540516,0.7285126396245167,-0.0555593584892304,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,0.2949070536547685,3.25,4.0,0.1428571428571428,1.0,2.0,2.0,2.0,0.0,0.0,,-0.4945559185624975,-0.7891179314994498,0.0,1.0,1.0,15.0,0.0,0.0,0.0
5.0,5.0,1.0,1,1.0,-0.6588722940964432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.303768881481563,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,-0.1605272245786422,2.75,4.75,0.0,3.0,1.0,2.0,1.0,0.0,0.0,,-0.1125771758692487,-0.2354482545897848,0.0,2.0,1.0,50.0,0.0,0.0,0.0
4.0,3.0,0.0,0,0.0,-0.0316845046201642,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5238626153348919,0.0510854659224902,-0.2000511884409751,,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,-0.0535153297028402,3.25,4.75,0.2857142857142857,1.0,1.0,6.0,1.0,0.0,0.0,,-0.2112114584838174,0.4112905235252403,0.0,1.0,3.0,10.0,0.0,0.0,0.0
5.0,5.0,1.0,1,1.0,0.4331344961668405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-0.8853499993977431,2.5,4.75,0.4285714285714285,3.0,2.0,2.0,2.0,0.0,0.0,,-0.1125771758692487,-0.0392874811304509,0.0,1.0,2.0,25.0,0.0,0.0,0.0
5.0,5.0,6.0,1,2.0,,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348518750157323,-1.303768881481563,,0.7231281253522338,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,,0.5059199919535168,4.0,3.5,0.0,1.0,1.0,1.0,,0.0,0.0,,-0.4945559185624975,0.3851108405748709,0.0,1.0,3.0,15.0,1.0,2.0,0.0
5.0,4.0,1.0,0,1.0,-0.0316845046201642,14.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.07990557661153,0.0510854659224902,-0.3445430183927198,,2.0,2.0,0.0,1.0,3.0,2.0,1.0,4.0,4.0,3.0,1.2845793919621424,3.0,4.5,0.2857142857142857,2.0,1.0,4.0,2.0,0.0,0.0,,0.3493017411996625,-1.1183229750473582,1.0,0.0,3.0,7.0,3.0,1.0,0.0
5.0,5.0,0.0,0,1.0,-0.3564220819987125,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5238626153348919,0.0510854659224902,-0.0555593584892304,,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,0.4317878047997097,3.0,5.0,0.0,,1.0,2.0,1.0,0.0,0.0,,-0.3091906325829423,0.7795456171382796,1.0,1.0,3.0,10.0,3.0,0.0,0.0
5.0,4.0,0.0,1,0.0,-0.1940532933094384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,-0.1062605873923157,3.5,4.75,0.1428571428571428,2.0,2.0,1.0,,0.0,0.0,,-0.3091906325829423,-0.5575652655420025,0.0,2.0,2.0,5.0,3.0,0.0,0.0
2.0,5.0,0.0,1,3.0,-1.913247873049001,16.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,,0.7285126396245167,,-0.9408086556749125,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,-0.5198986390248025,3.75,3.0,0.5714285714285714,1.0,1.0,2.0,2.0,0.0,,,-0.0788326636668333,0.6243555533489393,1.0,4.0,2.0,7.0,0.0,0.0,0.0
3.0,5.0,5.0,1,1.0,-0.0316845046201642,15.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,,0.0510854659224902,-0.4890348483444643,,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0,2.0,-0.1213833387379896,3.0,3.0,0.2857142857142857,,1.0,2.0,1.0,0.0,1.0,0.0,1.5724895220800748,0.4898295723763483,1.0,2.0,0.0,15.0,0.0,1.0,1.0
5.0,3.0,0.0,0,1.0,-0.6588722940964432,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,,-1.303768881481563,,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,-0.3005419313058661,2.6666666666666665,5.0,0.0,,2.0,3.0,2.0,0.0,0.0,,-0.1706162142843876,-0.329759899888024,0.0,0.0,2.0,28.0,30.0,1.0,0.0
4.0,4.0,0.0,1,0.0,-0.0316845046201642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,,,,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,-0.6216401959710246,2.5,4.75,0.2857142857142857,1.0,1.0,2.0,1.0,0.0,0.0,,-0.447765050881497,0.487437216165063,0.0,0.0,2.0,3.0,0.0,0.0,0.0
5.0,4.0,0.0,1,2.0,0.2707657074775663,14.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-0.2541588653034272,0.7285126396245167,-0.2000511884409751,,1.0,1.0,2.0,1.0,1.0,1.0,0.0,,,,,3.333333333333333,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,,0.1639165522124168,-0.2655624619967305,0.0,3.0,3.0,42.0,2.0,0.0,0.0
4.0,5.0,0.0,1,3.0,-0.0316845046201642,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.301884095973211,0.7285126396245167,-0.0555593584892304,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,-0.3360124514118081,2.6666666666666665,5.0,0.4285714285714285,,1.0,2.0,1.0,0.0,0.0,,0.8230640345104654,0.7690087134723775,0.0,1.0,3.0,14.0,4.0,0.0,0.0
5.0,5.0,0.0,1,1.0,-0.6588722940964432,15.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.5238626153348919,1.4059398133265433,-0.0555593584892304,-0.5248244604181258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0289710467136209,3.0,4.0,0.1428571428571428,,1.0,6.0,1.0,0.0,0.0,,-0.1706162142843876,0.9404826774774762,1.0,1.0,3.0,2.0,1.0,0.0,0.0
5.0,5.0,1.0,0,2.0,0.7355847082645711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,0.628565304449579,2.75,4.5,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,-0.1251355636342749,0.7304896767749266,0.0,2.0,2.0,25.0,4.0,0.0,0.0
5.0,5.0,2.0,0,1.0,,15.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.9128733556540516,1.4059398133265433,-0.4890348483444643,0.3071439300954472,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,3.0,0.7035399502233807,3.25,5.0,0.0,,1.0,2.0,1.0,0.0,0.0,,-0.3672296709980812,0.1466720889442618,0.0,0.0,3.0,0.0,2.0,0.0,0.0
5.0,5.0,0.0,0,3.0,-0.5187908706879867,10.0,3.0,3.0,3.0,3.0,,3.0,0.0,3.0,1.0,3.0,3.0,1.6908948362923706,1.4059398133265433,0.3779161313660034,1.5550965158658068,1.0,1.0,2.0,0.0,2.0,1.0,0.0,5.0,3.0,1.0,0.6192340852408288,3.0,3.0,0.1428571428571428,,1.0,6.0,1.0,0.0,0.0,,-0.4252687094132201,2.768404998195219,0.0,1.0,3.0,0.0,10.0,2.0,1.0
5.0,5.0,0.0,1,0.0,-0.3564220819987125,14.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1348518750157323,0.0510854659224902,-0.3445430183927198,0.3071439300954472,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,-0.319083489019914,3.25,5.0,0.4285714285714285,1.0,1.0,3.0,1.0,0.0,0.0,,-0.9683182118733004,-0.2566372602459144,0.0,0.0,1.0,4.0,0.0,0.0,0.0
5.0,5.0,6.0,1,2.0,0.4331344961668405,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,,,,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,5.0,5.0,0.3738992346617403,2.75,5.0,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,-0.4903256206272585,0.3040748193357437,0.0,3.0,0.0,30.0,0.0,0.0,0.0
5.0,5.0,1.0,1,3.0,-0.0316845046201642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,2.0,1.0,0.0,0.0,1.0,0.0,,,,,4.0,4.75,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,-0.0207936252516944,0.3990343721836673,0.0,2.0,3.0,70.0,4.0,0.0,0.0
5.0,5.0,0.0,0,1.0,-0.0316845046201642,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,-0.1955820272812082,3.0,4.5,0.0,1.0,1.0,1.0,,0.0,0.0,,-0.5058040892966359,0.4112905235252403,0.0,0.0,2.0,25.0,4.0,0.0,0.0
5.0,5.0,3.0,1,1.0,,15.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-0.2541588653034272,0.0510854659224902,-0.4890348483444643,,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.1656477430553075,3.75,4.5,0.1428571428571428,1.0,1.0,2.0,2.0,0.0,0.0,,-0.1706162142843876,0.3651312616715822,1.0,1.0,3.0,4.0,3.0,0.0,0.0
5.0,2.0,6.0,1,3.0,0.7355847082645711,15.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-0.6431696056225867,0.7285126396245167,1.389358941028216,,2.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0364543298744817,2.333333333333333,2.75,0.4285714285714285,1.0,2.0,1.0,,0.0,0.0,,0.3885867683682047,0.1466720889442618,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,4.0,2.0,0,2.0,,14.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.9128733556540516,0.7285126396245167,-0.0555593584892304,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,2.25,4.5,0.7142857142857143,1.0,1.0,2.0,1.0,0.0,0.0,,-0.2286552526995264,1.861820795365628,0.0,1.0,3.0,14.0,3.0,0.0,1.0
5.0,5.0,0.0,1,0.0,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.7231281253522338,1.0,1.0,2.0,0.0,0.0,1.0,0.0,,,,,3.6666666666666665,5.0,0.0,1.0,2.0,1.0,,0.0,0.0,,-0.3784778417322197,0.4363765840912794,0.0,1.0,2.0,0.0,0.0,0.0,0.0
5.0,5.0,0.0,1,1.0,,16.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6431696056225867,0.0510854659224902,0.3779161313660034,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,,-1.3110898002528937,3.333333333333333,,,1.0,1.0,3.0,1.0,0.0,0.0,,-0.1706162142843876,,0.0,2.0,3.0,4.0,0.0,0.0,0.0
1.0,1.0,0.0,0,,-0.6588722940964432,15.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0126694643252243,,3.75,0.8571428571428571,5.0,1.0,5.0,1.0,0.0,0.0,,-0.4084756129710326,-1.5707486291641886,1.0,0.0,3.0,30.0,10.0,2.0,2.0
5.0,3.0,0.0,1,3.0,-0.6588722940964432,16.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,3.0,-0.2541588653034272,0.0510854659224902,3.412244560352641,-0.9408086556749125,3.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,3.0,1.0,-0.2266461211880717,2.75,4.0,0.4285714285714285,1.0,1.0,3.0,2.0,0.0,1.0,2.0,0.3724332881756927,-0.0906816982388446,1.0,3.0,2.0,4.0,0.0,2.0,2.0
5.0,4.0,0.0,0,1.0,-0.0316845046201642,16.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0321803459417462,0.0510854659224902,-0.2000511884409751,,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.6393207005773419,2.5,4.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.1526882844859688,0.666725912097458,0.0,2.0,2.0,8.0,0.0,0.0,0.0
4.0,4.0,0.0,0,2.0,0.7355847082645711,15.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.301884095973211,1.4059398133265433,-0.3445430183927198,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.3332427681223713,1.5,5.0,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,0.0946293430631394,1.2529807164763422,1.0,2.0,2.0,20.0,3.0,0.0,0.0
5.0,5.0,2.0,0,1.0,,16.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6431696056225867,0.7285126396245167,0.0889324714625141,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.1520463712064846,3.75,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,,-0.0551932459695537,0.1069573062075116,0.0,0.0,2.0,5.0,0.0,1.0,0.0
5.0,5.0,0.0,1,1.0,0.2707657074775663,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,,-1.303768881481563,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,2.333333333333333,5.0,0.5714285714285714,1.0,1.0,2.0,1.0,1.0,0.0,,-0.1419242493345401,0.510516847091892,0.0,1.0,3.0,10.0,1.0,0.0,0.0
5.0,3.0,5.0,0,3.0,-0.6588722940964432,16.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,-0.6431696056225867,2.08336698702857,0.2334243014142587,,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,-0.069012507378855,1.5,3.25,0.0,1.0,4.0,1.0,,0.0,0.0,,0.047838475382139,0.283636217549522,1.0,2.0,3.0,10.0,10.0,0.0,0.0
5.0,4.0,0.0,1,1.0,,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5238626153348919,-0.6263417077795361,0.0889324714625141,,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,-0.2266461211880717,3.0,4.5,0.2857142857142857,1.0,1.0,1.0,,0.0,1.0,0.0,-0.7024175460103296,-0.6682783522763399,0.0,1.0,3.0,9.0,7.0,0.0,0.0
3.0,4.0,0.0,1,1.0,-0.9836098714749916,17.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-0.6431696056225867,0.0510854659224902,-0.3445430183927198,-0.9408086556749125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,-0.1344682857356532,3.333333333333333,4.5,0.0,1.0,4.0,1.0,,0.0,0.0,,1.0553526942117115,0.4179557844663846,0.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,3.0,3.0,1,2.0,-0.6588722940964432,14.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1348518750157323,-0.6263417077795361,0.2334243014142587,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,-0.5934595277220575,2.333333333333333,4.75,0.2857142857142857,5.0,1.0,2.0,2.0,0.0,0.0,,0.2219555906275556,0.297621969968381,0.0,3.0,2.0,25.0,4.0,0.0,0.0
3.0,3.0,4.0,0,2.0,-0.5187908706879867,15.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.2541588653034272,0.7285126396245167,-0.0555593584892304,1.1391123206090203,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.3261752023648867,2.25,5.0,0.2857142857142857,1.0,2.0,5.0,2.0,1.0,0.0,,0.7055085998474149,-1.1183229750473582,1.0,2.0,1.0,24.0,5.0,2.0,1.0
5.0,3.0,0.0,0,0.0,,15.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.2541588653034272,-0.6263417077795361,-0.2000511884409751,,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,0.6704760103095083,1.3333333333333333,4.75,0.4285714285714285,1.0,2.0,2.0,2.0,0.0,0.0,,-0.0677317307268893,-0.1227056759674081,0.0,0.0,3.0,20.0,0.0,0.0,0.0
5.0,5.0,0.0,0,1.0,0.7355847082645711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0,0.7142857142857143,1.0,1.0,2.0,1.0,0.0,0.0,,-0.3091906325829423,1.2029057748967635,0.0,1.0,2.0,4.0,5.0,0.0,0.0
5.0,5.0,0.0,1,1.0,0.4331344961668405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2541588653034272,-0.6263417077795361,-0.633526678296209,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,2.75,4.75,0.0,1.0,1.0,3.0,1.0,0.0,0.0,,-0.0432899667199714,0.5790399421000522,0.0,1.0,2.0,4.0,0.0,0.0,0.0
5.0,5.0,2.0,0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,-0.3869514980550634,2.25,5.0,0.1428571428571428,1.0,1.0,2.0,1.0,0.0,0.0,,0.3380535704655239,1.2029057748967635,0.0,0.0,2.0,8.0,1.0,1.0,0.0
5.0,5.0,2.0,0,4.0,-0.3564220819987125,15.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.2541588653034272,0.7285126396245167,0.0889324714625141,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,0.16542566061272,3.25,4.5,0.1428571428571428,1.0,1.0,1.0,,0.0,0.0,,-0.0900808344009717,1.9375382848293727,0.0,3.0,3.0,21.0,0.0,0.0,0.0
5.0,5.0,4.0,1,2.0,-0.6588722940964432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2541588653034272,2.08336698702857,-0.633526678296209,,0.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.233581649509092,2.0,4.0,0.2857142857142857,1.0,1.0,2.0,2.0,0.0,0.0,,0.3241650626619196,0.8066363694147494,0.0,3.0,3.0,4.0,0.0,1.0,0.0
3.0,2.0,6.0,0,2.0,0.4331344961668405,12.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.6908948362923706,1.4059398133265433,-0.3445430183927198,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,3.0,1.5698216618919496,2.0,5.0,0.7142857142857143,1.0,3.0,3.0,4.0,1.0,0.0,,0.5375871080835689,-0.3174507633937153,0.0,1.0,3.0,56.0,2.0,2.0,0.0
5.0,5.0,0.0,0,2.0,0.4331344961668405,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5238626153348919,1.4059398133265433,-0.3445430183927198,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,0.4423495659666839,3.75,5.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,-0.1013290051351102,0.94109408547451,0.0,1.0,3.0,25.0,2.0,0.0,0.0
4.0,3.0,0.0,0,1.0,1.36277249774085,13.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.1348518750157323,1.4059398133265433,1.389358941028216,1.5550965158658068,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.8758625703355626,1.5,4.25,0.0,1.0,4.0,3.0,3.0,0.0,1.0,0.0,0.4878761594982171,0.2953188990524308,0.0,2.0,3.0,12.0,2.0,1.0,1.0
4.0,3.0,4.0,0,3.0,0.7355847082645711,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238626153348919,-0.6263417077795361,-0.633526678296209,-0.5248244604181258,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,0.4789868762285514,2.5,5.0,0.5714285714285714,,2.0,3.0,1.0,0.0,0.0,,0.2219754936352462,0.20254589581598,0.0,2.0,0.0,10.0,0.0,0.0,0.0
5.0,5.0,1.0,0,2.0,-0.6588722940964432,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.1348518750157323,1.4059398133265433,0.0889324714625141,,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,4.0,4.0,1.1338092891071558,3.5,4.5,0.0,4.0,1.0,4.0,1.0,0.0,0.0,,0.0952844515785832,-0.4568537560291363,1.0,3.0,1.0,11.0,1.0,0.0,1.0
5.0,5.0,0.0,1,2.0,-0.0316845046201642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6431696056225867,-0.6263417077795361,-0.3445430183927198,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,-0.219578555430587,3.0,5.0,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,-0.1013290051351102,3.922386544536672,0.0,1.0,3.0,2.0,0.0,0.0,0.0
5.0,5.0,0.0,0,1.0,-0.1940532933094384,16.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,,,,,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,3.0,0.9737079670434188,3.5,4.5,0.0,1.0,1.0,2.0,1.0,0.0,0.0,,0.0134388546642797,0.6259150017260374,0.0,2.0,3.0,12.0,2.0,1.0,0.0
